0,1.013,1.413,253.29,-87.16
0,1.148,1.408,254.26,-85
0,1.514,1.396,256.46,-80
0,1.963,1.386,258.61,-75
0,2.508,1.377,260.69,-70
0,3.161,1.368,262.69,-65
0,3.934,1.36,264.6,-60
0,4.842,1.353,266.42,-55
0,5.898,1.346,268.12,-50
0,7.116,1.339,269.68,-45
0,8.513,1.332,271.09,-40
0,10.104,1.325,272.31,-35
0,11.905,1.318,273.32,-30
0,13.936,1.311,274.07,-25
0,16.214,1.303,274.49,-20
0,18.761,1.295,274.51,-15
0,21.601,1.285,273.99,-10
0,24.76,1.273,272.73,-5
0,28.272,1.257,270.33,0
0,32.182,1.236,265.85,5
0,36.567,1.191,254.65,10
5,1.013,1.43,256.49,-82.16
5,1.148,1.425,257.5,-80
5,1.514,1.413,259.8,-75
5,1.963,1.403,262.05,-70
5,2.508,1.394,264.23,-65
5,3.161,1.386,266.36,-60
5,3.934,1.378,268.4,-55
5,4.842,1.371,270.35,-50
5,5.898,1.364,272.2,-45
5,7.116,1.357,273.94,-40
5,8.513,1.351,275.54,-35
5,10.104,1.345,276.99,-30
5,11.905,1.339,278.26,-25
5,13.936,1.332,279.32,-20
5,16.214,1.326,280.14,-15
5,18.761,1.318,280.66,-10
5,21.601,1.311,280.84,-5
5,24.76,1.302,280.58,0
5,28.272,1.292,279.77,5
5,32.182,1.28,278.28,10
5,36.567,1.265,275.87,15
10,1.013,1.446,259.67,-77.16
10,1.148,1.441,260.71,-75
10,1.514,1.43,263.1,-70
10,1.963,1.42,265.44,-65
10,2.508,1.411,267.73,-60
10,3.161,1.402,269.96,-55
10,3.934,1.395,272.12,-50
10,4.842,1.388,274.19,-45
10,5.898,1.381,276.18,-40
10,7.116,1.375,278.06,-35
10,8.513,1.369,279.83,-30
10,10.104,1.363,281.46,-25
10,11.905,1.357,282.94,-20
10,13.936,1.351,284.25,-15
10,16.214,1.346,285.36,-10
10,18.761,1.339,286.24,-5
10,21.601,1.333,286.86,0
10,24.76,1.326,287.16,5
10,28.272,1.318,287.11,10
10,32.182,1.309,286.62,15
10,36.567,1.299,285.6,20
15,1.013,1.462,262.85,-72.16
15,1.148,1.457,263.93,-70
15,1.514,1.446,266.4,-65
15,1.963,1.436,268.83,-60
15,2.508,1.427,271.21,-55
15,3.161,1.418,273.53,-50
15,3.934,1.411,275.79,-45
15,4.842,1.404,277.98,-40
15,5.898,1.398,280.08,-35
15,7.116,1.391,282.1,-30
15,8.513,1.386,284.01,-25
15,10.104,1.38,285.8,-20
15,11.905,1.375,287.46,-15
15,13.936,1.37,288.97,-10
15,16.214,1.364,290.31,-5
15,18.761,1.359,291.47,0
15,21.601,1.353,292.41,5
15,24.76,1.347,293.1,10
15,28.272,1.34,293.52,15
15,32.182,1.333,293.62,20
15,36.567,1.325,293.32,25
20,1.013,1.478,266.03,-67.16
20,1.148,1.473,267.14,-65
20,1.514,1.462,269.69,-60
20,1.963,1.451,272.2,-55
20,2.508,1.442,274.67,-50
20,3.161,1.434,277.08,-45
20,3.934,1.427,279.44,-40
20,4.842,1.42,281.73,-35
20,5.898,1.414,283.94,-30
20,7.116,1.408,286.07,-25
20,8.513,1.402,288.11,-20
20,10.104,1.397,290.04,-15
20,11.905,1.392,291.86,-10
20,13.936,1.387,293.54,-5
20,16.214,1.382,295.08,0
20,18.761,1.377,296.46,5
20,21.601,1.372,297.65,10
20,24.76,1.366,298.65,15
20,28.272,1.361,299.41,20
20,32.182,1.354,299.92,25
20,36.567,1.348,300.11,30
25,1.013,1.493,269.23,-62.16
25,1.148,1.488,270.37,-60
25,1.514,1.477,272.99,-55
25,1.963,1.467,275.58,-50
25,2.508,1.458,278.12,-45
25,3.161,1.45,280.62,-40
25,3.934,1.442,283.07,-35
25,4.842,1.435,285.45,-30
25,5.898,1.429,287.77,-25
25,7.116,1.423,290.01,-20
25,8.513,1.418,292.16,-15
25,10.104,1.413,294.22,-10
25,11.905,1.408,296.18,-5
25,13.936,1.403,298.01,0
25,16.214,1.399,299.72,5
25,18.761,1.394,301.29,10
25,21.601,1.389,302.69,15
25,24.76,1.384,303.93,20
25,28.272,1.379,304.97,25
25,32.182,1.374,305.8,30
25,36.567,1.368,306.35,35
30,1.013,1.508,272.45,-57.16
30,1.148,1.503,273.62,-55
30,1.514,1.492,276.31,-50
30,1.963,1.482,278.97,-45
30,2.508,1.473,281.59,-40
30,3.161,1.465,284.17,-35
30,3.934,1.457,286.7,-30
30,4.842,1.451,289.17,-25
30,5.898,1.444,291.58,-20
30,7.116,1.439,293.92,-15
30,8.513,1.433,296.18,-10
30,10.104,1.428,298.36,-5
30,11.905,1.424,300.44,0
30,13.936,1.419,302.41,5
30,16.214,1.415,304.27,10
30,18.761,1.411,306,15
30,21.601,1.406,307.59,20
30,24.76,1.402,309.03,25
30,28.272,1.397,310.3,30
30,32.182,1.392,311.38,35
30,36.567,1.387,312.22,40
35,1.013,1.523,275.69,-52.16
35,1.148,1.518,276.89,-50
35,1.514,1.507,279.64,-45
35,1.963,1.497,282.37,-40
35,2.508,1.488,285.06,-35
35,3.161,1.479,287.72,-30
35,3.934,1.472,290.33,-25
35,4.842,1.465,292.89,-20
35,5.898,1.459,295.39,-15
35,7.116,1.454,297.82,-10
35,8.513,1.448,300.18,-5
35,10.104,1.444,302.46,0
35,11.905,1.439,304.66,5
35,13.936,1.435,306.75,10
35,16.214,1.431,308.75,15
35,18.761,1.426,310.63,20
35,21.601,1.422,312.38,25
35,24.76,1.418,314,30
35,28.272,1.414,315.46,35
35,32.182,1.41,316.76,40
35,36.567,1.405,317.85,45
40,1.013,1.538,278.96,-47.16
40,1.148,1.532,280.18,-45
40,1.514,1.521,283,-40
40,1.963,1.511,285.8,-35
40,2.508,1.502,288.56,-30
40,3.161,1.494,291.29,-25
40,3.934,1.487,293.97,-20
40,4.842,1.48,296.61,-15
40,5.898,1.474,299.19,-10
40,7.116,1.468,301.71,-5
40,8.513,1.463,304.17,0
40,10.104,1.458,306.55,5
40,11.905,1.454,308.85,10
40,13.936,1.45,311.06,15
40,16.214,1.446,313.18,20
40,18.761,1.442,315.19,25
40,21.601,1.438,317.09,30
40,24.76,1.434,318.86,35
40,28.272,1.43,320.5,40
40,32.182,1.426,321.99,45
40,36.567,1.422,323.29,50
45,1.013,1.552,282.26,-42.16
45,1.148,1.547,283.51,-40
45,1.514,1.536,286.39,-35
45,1.963,1.525,289.24,-30
45,2.508,1.516,292.07,-25
45,3.161,1.508,294.87,-20
45,3.934,1.501,297.63,-15
45,4.842,1.494,300.34,-10
45,5.898,1.488,303,-5
45,7.116,1.483,305.61,0
45,8.513,1.478,308.15,5
45,10.104,1.473,310.63,10
45,11.905,1.469,313.03,15
45,13.936,1.465,315.35,20
45,16.214,1.461,317.58,25
45,18.761,1.457,319.71,30
45,21.601,1.453,321.74,35
45,24.76,1.45,323.66,40
45,28.272,1.446,325.45,45
45,32.182,1.442,327.11,50
45,36.567,1.438,328.59,55
50,1.013,1.566,285.58,-37.16
50,1.148,1.561,286.86,-35
50,1.514,1.55,289.8,-30
50,1.963,1.54,292.72,-25
50,2.508,1.53,295.61,-20
50,3.161,1.522,298.48,-15
50,3.934,1.515,301.3,-10
50,4.842,1.508,304.09,-5
50,5.898,1.502,306.82,0
50,7.116,1.497,309.51,5
50,8.513,1.492,312.14,10
50,10.104,1.487,314.7,15
50,11.905,1.483,317.2,20
50,13.936,1.479,319.62,25
50,16.214,1.475,321.95,30
50,18.761,1.472,324.2,35
50,21.601,1.468,326.35,40
50,24.76,1.465,328.4,45
50,28.272,1.461,330.34,50
50,32.182,1.458,332.14,55
50,36.567,1.454,333.79,60
55,1.013,1.581,288.94,-32.16
55,1.148,1.575,290.24,-30
55,1.514,1.564,293.24,-25
55,1.963,1.554,296.22,-20
55,2.508,1.544,299.18,-15
55,3.161,1.536,302.1,-10
55,3.934,1.529,305,-5
55,4.842,1.522,307.85,0
55,5.898,1.516,310.66,5
55,7.116,1.511,313.43,10
55,8.513,1.506,316.13,15
55,10.104,1.501,318.78,20
55,11.905,1.497,321.37,25
55,13.936,1.493,323.88,30
55,16.214,1.489,326.32,35
55,18.761,1.486,328.67,40
55,21.601,1.483,330.94,45
55,24.76,1.479,333.11,50
55,28.272,1.476,335.17,55
55,32.182,1.473,337.12,60
55,36.567,1.469,338.91,65
60,1.013,1.594,292.34,-27.16
60,1.148,1.589,293.66,-25
60,1.514,1.578,296.71,-20
60,1.963,1.567,299.75,-15
60,2.508,1.558,302.77,-10
60,3.161,1.55,305.76,-5
60,3.934,1.543,308.72,0
60,4.842,1.536,311.64,5
60,5.898,1.53,314.52,10
60,7.116,1.525,317.36,15
60,8.513,1.52,320.14,20
60,10.104,1.515,322.87,25
60,11.905,1.511,325.54,30
60,13.936,1.507,328.14,35
60,16.214,1.504,330.67,40
60,18.761,1.5,333.12,45
60,21.601,1.497,335.5,50
60,24.76,1.494,337.78,55
60,28.272,1.491,339.96,60
60,32.182,1.487,342.04,65
60,36.567,1.484,343.97,70
65,1.013,1.608,295.77,-22.16
65,1.148,1.603,297.11,-20
65,1.514,1.591,300.22,-15
65,1.963,1.581,303.31,-10
65,2.508,1.572,306.39,-5
65,3.161,1.564,309.44,0
65,3.934,1.556,312.46,5
65,4.842,1.55,315.45,10
65,5.898,1.544,318.4,15
65,7.116,1.538,321.3,20
65,8.513,1.533,324.16,25
65,10.104,1.529,326.97,30
65,11.905,1.525,329.72,35
65,13.936,1.521,332.4,40
65,16.214,1.517,335.02,45
65,18.761,1.514,337.57,50
65,21.601,1.511,340.04,55
65,24.76,1.508,342.43,60
65,28.272,1.505,344.73,65
65,32.182,1.502,346.92,70
65,36.567,1.498,348.98,75
70,1.013,1.622,299.23,-17.16
70,1.148,1.616,300.6,-15
70,1.514,1.605,303.76,-10
70,1.963,1.595,306.91,-5
70,2.508,1.585,310.04,0
70,3.161,1.577,313.15,5
70,3.934,1.57,316.23,10
70,4.842,1.563,319.28,15
70,5.898,1.557,322.3,20
70,7.116,1.552,325.27,25
70,8.513,1.547,328.2,30
70,10.104,1.542,331.08,35
70,11.905,1.538,333.91,40
70,13.936,1.534,336.67,45
70,16.214,1.531,339.38,50
70,18.761,1.528,342.02,55
70,21.601,1.525,344.58,60
70,24.76,1.522,347.07,65
70,28.272,1.519,349.47,70
70,32.182,1.516,351.78,75
70,36.567,1.513,353.95,80
75,1.013,1.635,302.73,-12.16
75,1.148,1.63,304.12,-10
75,1.514,1.618,307.33,-5
75,1.963,1.608,310.54,0
75,2.508,1.599,313.72,5
75,3.161,1.59,316.89,10
75,3.934,1.583,320.03,15
75,4.842,1.576,323.14,20
75,5.898,1.57,326.22,25
75,7.116,1.565,329.26,30
75,8.513,1.56,332.26,35
75,10.104,1.555,335.21,40
75,11.905,1.551,338.11,45
75,13.936,1.548,340.95,50
75,16.214,1.544,343.74,55
75,18.761,1.541,346.46,60
75,21.601,1.538,349.12,65
75,24.76,1.535,351.7,70
75,28.272,1.532,354.2,75
75,32.182,1.529,356.61,80
75,36.567,1.526,358.9,85
80,1.013,1.649,306.26,-7.16
80,1.148,1.643,307.67,-5
80,1.514,1.632,310.94,0
80,1.963,1.621,314.19,5
80,2.508,1.612,317.44,10
80,3.161,1.604,320.66,15
80,3.934,1.596,323.86,20
80,4.842,1.589,327.03,25
80,5.898,1.583,330.17,30
80,7.116,1.578,333.27,35
80,8.513,1.573,336.33,40
80,10.104,1.569,339.36,45
80,11.905,1.565,342.33,50
80,13.936,1.561,345.25,55
80,16.214,1.558,348.11,60
80,18.761,1.554,350.92,65
80,21.601,1.551,353.66,70
80,24.76,1.549,356.33,75
80,28.272,1.546,358.93,80
80,32.182,1.543,361.43,85
80,36.567,1.54,363.83,90
85,1.013,1.662,309.83,-2.16
85,1.148,1.657,311.27,0
85,1.514,1.645,314.58,5
85,1.963,1.634,317.89,10
85,2.508,1.625,321.18,15
85,3.161,1.617,324.46,20
85,3.934,1.609,327.71,25
85,4.842,1.602,330.94,30
85,5.898,1.596,334.14,35
85,7.116,1.591,337.31,40
85,8.513,1.586,340.44,45
85,10.104,1.582,343.52,50
85,11.905,1.578,346.56,55
85,13.936,1.574,349.56,60
85,16.214,1.571,352.5,65
85,18.761,1.567,355.38,70
85,21.601,1.565,358.2,75
85,24.76,1.562,360.96,80
85,28.272,1.559,363.64,85
85,32.182,1.556,366.25,90
85,36.567,1.554,368.74,95
90,1.013,1.675,313.44,2.84
90,1.148,1.67,314.89,5
90,1.514,1.658,318.26,10
90,1.963,1.647,321.62,15
90,2.508,1.638,324.96,20
90,3.161,1.63,328.29,25
90,3.934,1.622,331.6,30
90,4.842,1.615,334.88,35
90,5.898,1.609,338.14,40
90,7.116,1.604,341.37,45
90,8.513,1.599,344.56,50
90,10.104,1.594,347.71,55
90,11.905,1.59,350.82,60
90,13.936,1.587,353.88,65
90,16.214,1.583,356.89,70
90,18.761,1.58,359.85,75
90,21.601,1.578,362.75,80
90,24.76,1.575,365.59,85
90,28.272,1.572,368.36,90
90,32.182,1.57,371.05,95
90,36.567,1.567,373.64,100
95,1.013,1.688,317.08,7.84
95,1.148,1.683,318.56,10
95,1.514,1.671,321.97,15
95,1.963,1.66,325.38,20
95,2.508,1.651,328.77,25
95,3.161,1.642,332.15,30
95,3.934,1.635,335.52,35
95,4.842,1.628,338.86,40
95,5.898,1.622,342.17,45
95,7.116,1.617,345.46,50
95,8.513,1.612,348.71,55
95,10.104,1.607,351.92,60
95,11.905,1.603,355.09,65
95,13.936,1.6,358.22,70
95,16.214,1.596,361.31,75
95,18.761,1.593,364.34,80
95,21.601,1.59,367.31,85
95,24.76,1.588,370.23,90
95,28.272,1.585,373.08,95
95,32.182,1.583,375.86,100
95,36.567,1.58,378.54,105
100,1.013,1.701,320.76,12.84
100,1.148,1.696,322.26,15
100,1.514,1.684,325.72,20
100,1.963,1.673,329.17,25
100,2.508,1.664,332.62,30
100,3.161,1.655,336.05,35
100,3.934,1.648,339.46,40
100,4.842,1.641,342.86,45
100,5.898,1.635,346.23,50
100,7.116,1.629,349.57,55
100,8.513,1.624,352.88,60
100,10.104,1.62,356.15,65
100,11.905,1.616,359.39,70
100,13.936,1.612,362.59,75
100,16.214,1.609,365.74,80
100,18.761,1.606,368.84,85
100,21.601,1.603,371.88,90
