0,1.013,1.627,336.01,-46.75
0,1.101,1.625,337.05,-45
0,1.387,1.62,340.03,-40
0,1.727,1.615,342.97,-35
0,2.128,1.611,345.88,-30
0,2.598,1.607,348.74,-25
0,3.144,1.604,351.54,-20
0,3.773,1.601,354.29,-15
0,4.493,1.598,356.97,-10
0,5.312,1.596,359.57,-5
0,6.24,1.593,362.07,0
0,7.284,1.591,364.47,5
0,8.453,1.589,366.75,10
0,9.758,1.587,368.87,15
0,11.209,1.585,370.83,20
0,12.815,1.582,372.58,25
0,14.587,1.579,374.1,30
0,16.538,1.576,375.33,35
0,18.68,1.572,376.22,40
0,21.027,1.567,376.66,45
0,23.593,1.56,376.52,50
0,26.399,1.552,375.54,55
0,29.467,1.54,373.26,60
0,32.829,1.521,368.44,65
0,36.553,1.474,353.47,70
5,1.013,1.644,339.9,-41.75
5,1.101,1.642,340.98,-40
5,1.387,1.637,344.05,-35
5,1.727,1.632,347.08,-30
5,2.128,1.628,350.09,-25
5,2.598,1.624,353.06,-20
5,3.144,1.621,355.98,-15
5,3.773,1.618,358.84,-10
5,4.493,1.616,361.65,-5
5,5.312,1.613,364.38,0
5,6.24,1.611,367.03,5
5,7.284,1.609,369.59,10
5,8.453,1.608,372.04,15
5,9.758,1.606,374.37,20
5,11.209,1.604,376.55,25
5,12.815,1.602,378.58,30
5,14.587,1.6,380.42,35
5,16.538,1.597,382.04,40
5,18.68,1.595,383.42,45
5,21.027,1.591,384.5,50
5,23.593,1.587,385.22,55
5,26.399,1.582,385.51,60
5,29.467,1.576,385.25,65
5,32.829,1.568,384.3,70
5,36.553,1.558,382.41,75
10,1.013,1.661,343.82,-36.75
10,1.101,1.659,344.93,-35
10,1.387,1.654,348.08,-30
10,1.727,1.649,351.21,-25
10,2.128,1.645,354.31,-20
10,2.598,1.641,357.37,-15
10,3.144,1.638,360.4,-10
10,3.773,1.635,363.37,-5
10,4.493,1.633,366.29,0
10,5.312,1.631,369.15,5
10,6.24,1.629,371.93,10
10,7.284,1.627,374.63,15
10,8.453,1.626,377.24,20
10,9.758,1.624,379.74,25
10,11.209,1.623,382.12,30
10,12.815,1.621,384.37,35
10,14.587,1.619,386.46,40
10,16.538,1.617,388.39,45
10,18.68,1.615,390.12,50
10,21.027,1.613,391.62,55
10,23.593,1.61,392.87,60
10,26.399,1.607,393.82,65
10,29.467,1.603,394.41,70
10,32.829,1.598,394.59,75
10,36.553,1.592,394.23,80
15,1.013,1.678,347.76,-31.75
15,1.101,1.675,348.9,-30
15,1.387,1.67,352.13,-25
15,1.727,1.665,355.35,-20
15,2.128,1.661,358.54,-15
15,2.598,1.658,361.69,-10
15,3.144,1.655,364.81,-5
15,3.773,1.652,367.89,0
15,4.493,1.65,370.92,5
15,5.312,1.648,373.89,10
15,6.24,1.646,376.79,15
15,7.284,1.644,379.62,20
15,8.453,1.643,382.37,25
15,9.758,1.642,385.03,30
15,11.209,1.64,387.58,35
15,12.815,1.639,390.01,40
15,14.587,1.638,392.32,45
15,16.538,1.637,394.49,50
15,18.68,1.635,396.49,55
15,21.027,1.633,398.31,60
15,23.593,1.631,399.93,65
15,26.399,1.629,401.32,70
15,29.467,1.626,402.45,75
15,32.829,1.623,403.26,80
15,36.553,1.618,403.68,85
20,1.013,1.694,351.74,-26.75
20,1.101,1.692,352.9,-25
20,1.387,1.686,356.21,-20
20,1.727,1.682,359.51,-15
