65,2.734,2.489,565.26
65,3.346,2.468,568.55
65,4.058,2.449,571.77
65,4.881,2.43,574.92
65,5.826,2.413,577.99
65,6.906,2.396,580.97
65,8.131,2.38,583.86
65,9.514,2.365,586.65
65,11.069,2.351,589.34
65,12.808,2.337,591.92
65,14.746,2.323,594.39
65,16.896,2.31,596.73
65,19.275,2.297,598.95
65,21.898,2.285,601.04
65,24.783,2.273,602.99
65,27.948,2.261,604.8
65,31.412,2.25,606.45
65,35.199,2.238,607.96
65,39.332,2.227,609.29
65,43.843,2.216,610.45
65,48.768,2.205,611.41
65,54.168,2.193,612.15
70,0.038,2.996,518.87
70,0.059,2.942,522.58
70,0.089,2.891,526.29
70,0.13,2.845,530
70,0.187,2.802,533.72
70,0.262,2.762,537.43
70,0.361,2.724,541.13
70,0.488,2.69,544.81
70,0.65,2.658,548.48
70,0.852,2.628,552.12
70,1.013,2.608,554.53
70,1.101,2.599,555.73
70,1.406,2.573,559.3
70,1.774,2.548,562.83
70,2.214,2.525,566.31
70,2.734,2.503,569.73
70,3.346,2.483,573.1
70,4.058,2.463,576.4
70,4.881,2.445,579.63
70,5.826,2.427,582.78
70,6.906,2.411,585.85
70,8.131,2.395,588.84
70,9.514,2.38,591.73
70,11.069,2.365,594.52
70,12.808,2.351,597.21
70,14.746,2.338,599.79
70,16.896,2.325,602.25
70,19.275,2.313,604.6
70,21.898,2.3,606.82
70,24.783,2.289,608.9
70,27.948,2.277,610.86
70,31.412,2.266,612.67
70,35.199,2.254,614.33
70,39.332,2.243,615.84
70,43.843,2.232,617.18
70,48.768,2.221,618.33
70,54.168,2.21,619.27
75,0.038,3.012,522.66
75,0.059,2.957,526.39
75,0.089,2.907,530.14
75,0.13,2.86,533.9
75,0.187,2.817,537.65
75,0.262,2.776,541.4
75,0.361,2.739,545.15
75,0.488,2.704,548.89
75,0.65,2.672,552.6
75,0.852,2.642,556.3
75,1.013,2.623,558.75
75,1.101,2.614,559.96
75,1.406,2.587,563.59
75,1.774,2.563,567.18
75,2.214,2.539,570.73
75,2.734,2.518,574.23
75,3.346,2.497,577.66
75,4.058,2.477,581.04
75,4.881,2.459,584.35
75,5.826,2.442,587.59
75,6.906,2.425,590.74
75,8.131,2.409,593.82
75,9.514,2.394,596.8
75,11.069,2.38,599.69
75,12.808,2.366,602.49
75,14.746,2.353,605.17
75,16.896,2.34,607.75
75,19.275,2.328,610.22
75,21.898,2.315,612.56
75,24.783,2.304,614.78
75,27.948,2.292,616.88
75,31.412,2.281,618.83
75,35.199,2.27,620.65
75,39.332,2.259,622.31
75,43.843,2.249,623.82
75,48.768,2.238,625.15
75,54.168,2.227,626.28
80,0.038,3.027,526.47
80,0.059,2.972,530.24
80,0.089,2.921,534.03
80,0.13,2.875,537.82
80,0.187,2.831,541.62
80,0.262,2.791,545.41
80,0.361,2.754,549.21
80,0.488,2.719,552.99
80,0.65,2.686,556.75
80,0.852,2.656,560.5
80,1.013,2.637,562.99
80,1.101,2.628,564.22
80,1.406,2.601,567.91
80,1.774,2.577,571.57
80,2.214,2.553,575.17
80,2.734,2.532,578.74
80,3.346,2.511,582.25
80,4.058,2.492,585.7
80,4.881,2.473,589.08
80,5.826,2.456,592.4
80,6.906,2.439,595.64
80,8.131,2.424,598.8
80,9.514,2.409,601.88
80,11.069,2.394,604.87
80,12.808,2.38,607.76
80,14.746,2.367,610.55
80,16.896,2.355,613.24
80,19.275,2.342,615.82
80,21.898,2.33,618.29
80,24.783,2.319,620.63
80,27.948,2.308,622.86
80,31.412,2.296,624.95
80,35.199,2.286,626.91
80,39.332,2.275,628.73
80,43.843,2.264,630.4
80,48.768,2.254,631.9
80,54.168,2.243,633.2
85,0.038,3.042,530.31
85,0.059,2.987,534.12
85,0.089,2.936,537.94
85,0.13,2.889,541.78
85,0.187,2.846,545.61
85,0.262,2.805,549.45
85,0.361,2.768,553.29
85,0.488,2.733,557.12
85,0.65,2.7,560.94
85,0.852,2.67,564.74
85,1.013,2.651,567.26
85,1.101,2.642,568.51
85,1.406,2.615,572.26
85,1.774,2.591,575.97
85,2.214,2.567,579.64
85,2.734,2.546,583.27
85,3.346,2.525,586.85
85,4.058,2.505,590.37
85,4.881,2.487,593.83
85,5.826,2.47,597.23
85,6.906,2.453,600.55
85,8.131,2.438,603.8
85,9.514,2.423,606.97
85,11.069,2.408,610.05
85,12.808,2.395,613.03
85,14.746,2.382,615.93
85,16.896,2.369,618.72
85,19.275,2.357,621.41
85,21.898,2.345,624
85,24.783,2.334,626.46
85,27.948,2.322,628.81
85,31.412,2.311,631.04
85,35.199,2.301,633.14
85,39.332,2.29,635.1
85,43.843,2.28,636.92
85,48.768,2.27,638.58
85,54.168,2.259,640.05
90,0.038,3.057,534.19
90,0.059,3.002,538.03
90,0.089,2.951,541.89
90,0.13,2.904,545.76
90,0.187,2.86,549.64
90,0.262,2.82,553.53
90,0.361,2.782,557.41
90,0.488,2.747,561.28
90,0.65,2.714,565.15
90,0.852,2.684,569
90,1.013,2.665,571.57
90,1.101,2.656,572.83
90,1.406,2.629,576.63
90,1.774,2.604,580.41
90,2.214,2.581,584.14
90,2.734,2.559,587.83
90,3.346,2.539,591.48
90,4.058,2.519,595.07
90,4.881,2.501,598.61
90,5.826,2.484,602.08
90,6.906,2.467,605.48
90,8.131,2.451,608.81
90,9.514,2.437,612.06
90,11.069,2.422,615.23
90,12.808,2.409,618.32
90,14.746,2.396,621.31
90,16.896,2.383,624.2
90,19.275,2.371,627
90,21.898,2.359,629.69
90,24.783,2.348,632.28
90,27.948,2.337,634.75
90,31.412,2.326,637.1
90,35.199,2.316,639.33
90,39.332,2.305,641.43
90,43.843,2.295,643.39
90,48.768,2.285,645.2
90,54.168,2.275,646.83
95,0.038,3.071,538.1
95,0.059,3.016,541.98
95,0.089,2.965,545.87
95,0.13,2.918,549.78
95,0.187,2.874,553.7
95,0.262,2.834,557.63
95,0.361,2.796,561.56
95,0.488,2.761,565.48
95,0.65,2.728,569.4
95,0.852,2.698,573.3
95,1.013,2.679,575.9
95,1.101,2.67,577.18
95,1.406,2.643,581.04
95,1.774,2.618,584.87
95,2.214,2.595,588.67
95,2.734,2.573,592.42
95,3.346,2.552,596.13
95,4.058,2.533,599.79
95,4.881,2.515,603.4
95,5.826,2.497,606.94
95,6.906,2.481,610.42
95,8.131,2.465,613.84
95,9.514,2.45,617.17
95,11.069,2.436,620.43
95,12.808,2.423,623.6
95,14.746,2.41,626.69
95,16.896,2.397,629.68
95,19.275,2.385,632.59
95,21.898,2.374,635.38
95,24.783,2.362,638.08
95,27.948,2.351,640.67
95,31.412,2.341,643.14
95,35.199,2.33,645.5
95,39.332,2.32,647.73
95,43.843,2.31,649.83
95,48.768,2.3,651.78
95,54.168,2.29,653.56
100,0.038,3.086,542.03
100,0.059,3.031,545.95
100,0.089,2.979,549.89
100,0.13,2.932,553.84
100,0.187,2.888,557.8
100,0.262,2.848,561.77
100,0.361,2.81,565.74
100,0.488,2.775,569.71
100,0.65,2.742,573.67
100,0.852,2.712,577.63
100,1.013,2.692,580.26
100,1.101,2.683,581.56
100,1.406,2.657,585.48
100,1.774,2.632,589.36
100,2.214,2.608,593.22
100,2.734,2.587,597.04
100,3.346,2.566,600.81
100,4.058,2.546,604.54
100,4.881,2.528,608.22
100,5.826,2.511,611.83
100,6.906,2.494,615.39
100,8.131,2.479,618.88
100,9.514,2.464,622.3
100,11.069,2.45,625.64
100,12.808,2.436,628.9
100,14.746,2.423,632.08
100,16.896,2.411,635.17
100,19.275,2.399,638.17
100,21.898,2.388,641.07
100,24.783,2.376,643.88
100,27.948,2.366,646.58
100,31.412,2.355,649.17
100,35.199,2.345,651.64
100,39.332,2.335,654
100,43.843,2.325,656.23
100,48.768,2.315,658.32
100,54.168,2.305,660.24
